"global_id";"ObjectName";"NameWinter";"PhotoWinter";"AdmArea";"District";"Address";"Email";"WebSite";"HelpPhone";"HelpPhoneExtension";"WorkingHoursWinter";"ClarificationOfWorkingHoursWinter";"HasEquipmentRental";"EquipmentRentalComments";"HasTechService";"TechServiceComments";"HasDressingRoom";"HasEatery";"HasToilet";"HasWifi";"HasCashMachine";"HasFirstAidPost";"HasMusic";"UsagePeriodWinter";"DimensionsWinter";"Lighting";"SurfaceTypeWinter";"Seats";"Paid";"PaidComments";"DisabilityFriendly";"ServicesWinter";"geoData";"geodata_center";
"2405005913";"Спортивный комплекс дошкольного образовательного учреждения";"Зал спортивный";"nested data";"Южный административный округ";"район Зябликово";"Кустанайская улица, дом 9, корпус 2";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 395-91-70";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.754959335, 55.617452051], type=Point}";"{coordinates=[37.754959335, 55.617452051], type=Point}";
"2405008283";"Спортивный комплекс образовательного учреждения";"Зал спортивный №2";"nested data";"Южный административный округ";"район Зябликово";"Кустанайская улица, дом 2, корпус 3";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 395-97-13";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.749975775, 55.620567353], type=Point}";"{coordinates=[37.749975775, 55.620567353], type=Point}";
"2405017455";"Спортивный комплекс дошкольного образовательного учреждения";"Зал спортивный";"nested data";"Южный административный округ";"район Зябликово";"Кустанайская улица, дом 14, корпус 2";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 396-01-85";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.751128098, 55.616322029], type=Point}";"{coordinates=[37.751128098, 55.616322029], type=Point}";
"2405032901";"Спортивный комплекс дошкольного образовательного учреждения";"Зал спортивный";"nested data";"Южный административный округ";"район Зябликово";"Кустанайская улица, дом 14, корпус 3";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 396-80-07";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.750236423, 55.615535662], type=Point}";"{coordinates=[37.750236423, 55.615535662], type=Point}";
"2405048957";"Спортивный комплекс образовательного учреждения";"Зал спортивный №3";"nested data";"Южный административный округ";"район Зябликово";"Кустанайская улица, дом 10, корпус 2";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 344-00-00";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.751886865, 55.617714251], type=Point}";"{coordinates=[37.751886865, 55.617714251], type=Point}";
"2405079123";"Спортивный комплекс образовательного учреждения";"Зал спортивный №2";"nested data";"Южный административный округ";"район Зябликово";"Кустанайская улица, дом 10, корпус 2";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 344-00-00";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.751886865, 55.617714251], type=Point}";"{coordinates=[37.751886865, 55.617714251], type=Point}";
"2405116888";"Спортивный комплекс дошкольного образовательного учреждения";"Зал спортивный №1";"nested data";"Южный административный округ";"район Зябликово";"Ореховый бульвар, дом 63, корпус 2";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 344-35-60";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.758600195, 55.61803769], type=Point}";"{coordinates=[37.758600195, 55.61803769], type=Point}";
"2405135362";"Спортивный комплекс дошкольного образовательного учреждения";"Зал спортивный №2";"nested data";"Южный административный округ";"район Зябликово";"Ореховый бульвар, дом 63, корпус 2";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 344-35-60";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"без дополнительного освещения";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.758600195, 55.61803769], type=Point}";"{coordinates=[37.758600195, 55.61803769], type=Point}";
"2405169613";"Спортивный комплекс дошкольного образовательного учреждения";"Зал спортивный";"nested data";"Южный административный округ";"район Зябликово";"Ореховый бульвар, дом 67, корпус 3";"2116@edu.mos.ru";"sch2116.mskobr.ru";"(495) 344-16-64";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.758258665, 55.619476948], type=Point}";"{coordinates=[37.758258665, 55.619476948], type=Point}";
"2405526889";"Спортивный зал Центра по работе с семьей и молодежью «Коньково» №1";"зал спортивный";"nested data";"Юго-Западный административный округ";"район Коньково";"улица Миклухо-Маклая, дом 20";"muzsm2009@yandex.ru";"gbu-kon.ru/";"(495) 330-24-91";"";"nested data";"";"нет";"";"да";"";"да";"нет";"да";"да";"нет";"нет";"нет";"01.09-31.08";"nested data";"без дополнительного освещения";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.519315, 55.644293], type=Point}";"{coordinates=[37.519315, 55.644293], type=Point}";
"2407379675";"Центр культуры и спорта";"Зал спортивный";"nested data";"Южный административный округ";"район Чертаново Северное";"Сумской проезд, дом 6А";"ckis@kulturauao.ru";"kulturauao.ru/ckis";"(495) 682-42-22";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.609613, 55.635924], type=Point}";"{coordinates=[37.609613, 55.635924], type=Point}";
"2407379680";"Фитнес-клуб «Селф клуб»";"зал спортивный №2";"nested data";"Северо-Восточный административный округ";"Бабушкинский район";"Верхоянская улица, дом 9";"info@selfclub.ru";"selfclub.ru";"(495) 780-00-08";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"да";"да";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.666811556, 55.856119568], type=Point}";"{coordinates=[37.666811556, 55.856119568], type=Point}";
"2407379699";"Спортивный зал центра досуга и спорта «Юность»";"Зал спортивный";"nested data";"Северо-Восточный административный округ";"район Отрадное";"Алтуфьевское шоссе, дом 13, корпус 2";"cdsunost2009@yandex.ru";"yunost-otradnoe.ru";"(499) 202-21-31";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"нет";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.583492012, 55.855635415], type=Point}";"{coordinates=[37.583492012, 55.855635415], type=Point}";
"2407380284";"Спортивный клуб «Иван»";"Зал спортивный №2";"nested data";"Северо-Восточный административный округ";"район Северное Медведково";"Широкая улица, дом 1, корпус 5";"stuntclub@inbox.ru";"www.stuntclub.ru";"(915) 412-67-47";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"да";"нет";"да";"да";"01.09-31.08";"nested data";"освещение лампами накаливания";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.651643235, 55.891163761], type=Point}";"{coordinates=[37.651643235, 55.891163761], type=Point}";
"2407380337";"Фитнес-клуб «Х-Фит Сердце Столицы»";"Зал спортивный №3";"nested data";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"Шелепихинская набережная, дом 34, корпус 2";"mds-buh2@xfit.ru";"www.xfit.ru/club/moskva/x-fit-serdtse-stolitsy-premium";"(495) 966-62-60";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"нет";"нет";"нет";"да";"01.01-31.12";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.509045936, 55.762874074], type=Point}";"{coordinates=[37.509045936, 55.762874074], type=Point}";
"2407380339";"Фитнес-клуб «Х-Фит Сердце Столицы»";"Зал спортивный №2";"nested data";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"Шелепихинская набережная, дом 34, корпус 2";"mds-buh2@xfit.ru";"www.xfit.ru/club/moskva/x-fit-serdtse-stolitsy-premium";"(495) 966-62-60";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"нет";"нет";"нет";"да";"01.01-31.12";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.508904039, 55.762951911], type=Point}";"{coordinates=[37.508904039, 55.762951911], type=Point}";
"2407380351";"Фитнес-клуб «Х-Фит Сердце Столицы»";"Зал спортивный №1";"nested data";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"Шелепихинская набережная, дом 34, корпус 2";"mds-buh2@xfit.ru";"www.xfit.ru/club/moskva/x-fit-serdtse-stolitsy-premium";"(495) 966-62-60";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"нет";"нет";"нет";"да";"01.01-31.12";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.50889305, 55.762849877], type=Point}";"{coordinates=[37.50889305, 55.762849877], type=Point}";
"2407458152";"Фитнес-клуб «Х-Фит Алтуфьево»";"зал спортивный №8, «пилатес»";"nested data";"Северо-Восточный административный округ";"район Лианозово";"Угличская улица, дом 13, строение 1";"rtk-manager@xfit.ru";"www.xfit.ru";"(499) 682-72-66";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"да";"да";"да";"01.09-31.08";"nested data";"освещение газоразрядными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.566231913, 55.901994754], type=Point}";"{coordinates=[37.566231913, 55.901994754], type=Point}";
"2407463594";"Фитнес-клуб «Х-Фит Алтуфьево»";"зал спортивный №7";"nested data";"Северо-Восточный административный округ";"район Лианозово";"Угличская улица, дом 13, строение 1";"rtk-manager@xfit.ru";"www.xfit.ru";"(499) 682-72-66";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"да";"да";"да";"01.09-31.08";"nested data";"освещение газоразрядными лампами";"деревянное покрытие";"0";"платно";"";"не приспособлен";"общая физическая подготовка";"{coordinates=[37.566245064, 55.902060426], type=Point}";"{coordinates=[37.566245064, 55.902060426], type=Point}";
"2407468463";"Фитнес-клуб «Х-Фит Алтуфьево»";"зал спортивный №6";"nested data";"Северо-Восточный административный округ";"район Лианозово";"Угличская улица, дом 13, строение 1";"rtk-manager@xfit.ru";"www.xfit.ru";"(499) 682-72-66";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"да";"да";"да";"01.09-31.08";"nested data";"освещение газоразрядными лампами";"специальное покрытие";"0";"платно";"";"не приспособлен";"общая физическая подготовка";"{coordinates=[37.566017076, 55.901810287], type=Point}";"{coordinates=[37.566017076, 55.901810287], type=Point}";
"2407471405";"Фитнес-клуб «Х-Фит Алтуфьево»";"зал спортивный №3";"nested data";"Северо-Восточный административный округ";"район Лианозово";"Угличская улица, дом 13, строение 1";"rtk-manager@xfit.ru";"www.xfit.ru";"(499) 682-72-66";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"да";"да";"да";"02.01-31.12";"nested data";"освещение газоразрядными лампами";"деревянное покрытие";"0";"платно";"";"не приспособлен";"общая физическая подготовка";"{coordinates=[37.566169962, 55.901992617], type=Point}";"{coordinates=[37.566169962, 55.901992617], type=Point}";
"2407474114";"Фитнес-клуб «Х-Фит Алтуфьево»";"зал спортивный №4, «детский»";"nested data";"Северо-Восточный административный округ";"район Лианозово";"Угличская улица, дом 13, строение 1";"rtk-manager@xfit.ru";"www.xfit.ru";"(499) 682-72-66";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"да";"да";"да";"01.09-31.08";"nested data";"освещение газоразрядными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.565872497, 55.901802629], type=Point}";"{coordinates=[37.565872497, 55.901802629], type=Point}";
"2407480152";"Фитнес-клуб «Х-Фит Алтуфьево»";"зал спортивный №2";"nested data";"Северо-Восточный административный округ";"район Лианозово";"Угличская улица, дом 13, строение 1";"rtk-manager@xfit.ru";"www.xfit.ru";"(499) 682-72-66";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"да";"да";"да";"02.01-31.12";"nested data";"освещение газоразрядными лампами";"деревянное покрытие";"0";"платно";"";"не приспособлен";"общая физическая подготовка";"{coordinates=[37.565840051, 55.901832889], type=Point}";"{coordinates=[37.565840051, 55.901832889], type=Point}";
"2407502047";"Фитнес-клуб «Х-Фит Нагатинская»";"зал спортивный №2, «сайклинга»";"nested data";"Южный административный округ";"район Нагатино-Садовники";"1-й Нагатинский проезд, дом 10, строение 1";"ngt-manager@xfit.ru";"www.xfit.ru/club/moskva/x-fit-nagatinskaya/";"(495) 280-16-07";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.631380295, 55.678459585], type=Point}";"{coordinates=[37.631380295, 55.678459585], type=Point}";
"2407505851";"Фитнес-клуб «Х-Фит Нагатинская»";"зал спортивный №3";"nested data";"Южный административный округ";"район Нагатино-Садовники";"1-й Нагатинский проезд, дом 10, строение 1";"ngt-manager@xfit.ru";"www.xfit.ru/club/moskva/x-fit-nagatinskaya/";"(495) 280-16-07";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.631401753, 55.67833152], type=Point}";"{coordinates=[37.631401753, 55.67833152], type=Point}";
"2407518553";"Фитнес-клуб «Х-Фит Нагатинская»";"зал спортивный №4, «единоборств»";"nested data";"Южный административный округ";"район Нагатино-Садовники";"1-й Нагатинский проезд, дом 10, строение 1";"ngt-manager@xfit.ru";"www.xfit.ru/club/moskva/x-fit-nagatinskaya/";"(495) 280-16-07";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.631235456, 55.678355011], type=Point}";"{coordinates=[37.631235456, 55.678355011], type=Point}";
"2409548049";"Фитнес-клуб «Фитлэнд»";"Зал спортивный №2, «Сварог»";"nested data";"Северо-Восточный административный округ";"Лосиноостровский район";"улица Малыгина, дом 3, строение 2";"info@fitland.su";"www.fitland.su";"(495) 474-82-94";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"нет";"нет";"нет";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.699639254, 55.877670647], type=Point}";"{coordinates=[37.699639254, 55.877670647], type=Point}";
"2409574224";"Спортивный комплекс среднего профессионального образовательного учреждения";"Зал спортивный №2";"nested data";"Южный административный округ";"район Чертаново Южное";"Кировоградская улица, дом 23, строение 2";"krasina@edu.mos.ru";"krasina.mskobr.ru/";"(495) 388-39-51";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"нет";"нет";"нет";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.599026767, 55.599147748], type=Point}";"{coordinates=[37.599026767, 55.599147748], type=Point}";
"2411259885";"МЦ «Галактика» филиал «Центр досуга семьи и молодежи «Астра»";"Зал спортивный, «Зал для спортивных занятий и шахматных турниров»";"nested data";"Западный административный округ";"район Проспект Вернадского";"улица Удальцова, дом 23";"muastra@mail.ru";"astra.mcgalaktika.ru/astra";"(499) 431-90-47";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.511014, 55.673824], type=Point}";"{coordinates=[37.511014, 55.673824], type=Point}";
"2411264868";"ГБУ города Москвы Молодежный центр Галактика филиал Крылатское";"Зал спортивный";"nested data";"Западный административный округ";"район Крылатское";"улица Крылатские Холмы, дом 26, корпус 2";"gbusdk@mail.ru";"krylatskoe.mcgalaktika.ru";"(499) 792-64-26";"";"nested data";"";"нет";"";"да";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.41661, 55.764156], type=Point}";"{coordinates=[37.41661, 55.764156], type=Point}";
"2411278745";"Молодежный центр «Галактика» филиал «Радуга»";"Зал спортивный №1";"nested data";"Западный административный округ";"район Солнцево";"Волынская улица, дом 12";"mu-raduga@yandex.ru";"raduga.mcgalaktika.ru";"(499) 792-37-01";"";"nested data";"";"нет";"";"да";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.411256, 55.642504], type=Point}";"{coordinates=[37.411256, 55.642504], type=Point}";
"2411297337";"Молодежный центр «Галактика» филиал «Радуга»";"Зал спортивный №2";"nested data";"Западный административный округ";"район Солнцево";"Волынская улица, дом 12";"mu-raduga@yandex.ru";"raduga.mcgalaktika.ru";"(499) 792-37-01";"";"nested data";"";"нет";"";"да";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.411256, 55.642504], type=Point}";"{coordinates=[37.411256, 55.642504], type=Point}";
"2411310829";"ГБУ города Москвы Молодежный Центр Галактика Филиал Детский центр Отражение";"Зал спортивный";"nested data";"Западный административный округ";"Можайский район";"улица Гришина, дом 20";"mbu-otrazhenie@mail.ru";"otrajenie.mcgalaktika.ru";"(495) 447-01-17";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"без дополнительного освещения";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.416098, 55.72456], type=Point}";"{coordinates=[37.416098, 55.72456], type=Point}";
"2411315995";"Детский досуговый центр «Галактика»";"зал спортивный";"nested data";"Западный административный округ";"район Солнцево";"Солнцевский проспект, дом 10";"mu-raduga@yandex.ru";"raduga.mcgalaktika.ru/";"(495) 439-01-63";"";"nested data";"";"нет";"";"да";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"деревянное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.401797, 55.651542], type=Point}";"{coordinates=[37.401797, 55.651542], type=Point}";
"2412323120";"Досуговый центр «Центр детского спорта»";"Зал спортивный";"nested data";"Центральный административный округ";"район Якиманка";"Донская улица, дом 6, строение 2";"gbu@gbucao.ru";"gbucao.ru/";"(495) 320-51-73";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.01-31.12";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.60769678, 55.724398426], type=Point}";"{coordinates=[37.60769678, 55.724398426], type=Point}";
"2412327355";"Досуговый центр «Центр детства имени Сергия Радонежского»";"Зал спортивный";"nested data";"Центральный административный округ";"Мещанский район";"2-й Троицкий переулок, дом 6А, строение 3";"gbu@gbucao.ru";"gbucao.ru/";"(495) 320-51-73";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.01-31.12";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.622694501, 55.776429671], type=Point}";"{coordinates=[37.622694501, 55.776429671], type=Point}";
"2412328447";"Центр спорта на Тверской";"Зал спортивный";"nested data";"Центральный административный округ";"Тверской район";"Тверская улица, дом 12, строение 7";"gbu@gbucao.ru";"gbucao.ru";"(495) 320-51-73";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"да";"нет";"нет";"да";"01.01-31.12";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.608854653, 55.763893634], type=Point}";"{coordinates=[37.608854653, 55.763893634], type=Point}";
"2412339934";"Спортивно-досуговый центр «Виктория»";"Зал спортивный №2";"nested data";"Северо-Восточный административный округ";"Ярославский район";"улица Вешних Вод, дом 2";"info@sdc-yar.ru";"gbukentavr.ru/viktoriya";"(499) 183-98-94";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"нет";"нет";"нет";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.698699776, 55.857537343], type=Point}";"{coordinates=[37.698699776, 55.857537343], type=Point}";
"2415634077";"Фитнес-клуб «Притяжение»";"Зал спортивный №2";"nested data";"Южный административный округ";"район Чертаново Северное";"Чертановская улица, дом 2, корпус 1";"fkprit@bk.ru";"pri-fit.ru";"(495) 020-05-15";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.603385124, 55.636441076], type=Point}";"{coordinates=[37.603385124, 55.636441076], type=Point}";
"2415634078";"Фитнес-клуб «Притяжение»";"Зал спортивный №5";"nested data";"Южный административный округ";"район Чертаново Северное";"Чертановская улица, дом 2, корпус 1";"fkprit@bk.ru";"pri-fit.ru";"(495) 020-05-15";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.603564832, 55.636331838], type=Point}";"{coordinates=[37.603564832, 55.636331838], type=Point}";
"2415634079";"Фитнес-клуб «Притяжение»";"Зал спортивный №4";"nested data";"Южный административный округ";"район Чертаново Северное";"Чертановская улица, дом 2, корпус 1";"fkprit@bk.ru";"pri-fit.ru";"(495) 020-05-15";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.603739175, 55.636419077], type=Point}";"{coordinates=[37.603739175, 55.636419077], type=Point}";
"2415634080";"Фитнес-клуб «Притяжение»";"Зал спортивный №1";"nested data";"Южный административный округ";"район Чертаново Северное";"Чертановская улица, дом 2, корпус 1";"fkprit@bk.ru";"pri-fit.ru";"(495) 020-05-15";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.603242967, 55.636401582], type=Point}";"{coordinates=[37.603242967, 55.636401582], type=Point}";
"2415634081";"Фитнес-клуб «Притяжение»";"Зал спортивный №3";"nested data";"Южный административный округ";"район Чертаново Северное";"Чертановская улица, дом 2, корпус 1";"fkprit@bk.ru";"pri-fit.ru";"(495) 020-05-15";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.603562149, 55.636383423], type=Point}";"{coordinates=[37.603562149, 55.636383423], type=Point}";
"2415634094";"Учебный корпус МГУСиТ (Южный кампус)";"Зал спортивный, «площадка для сдачи ГТО»";"nested data";"Южный административный округ";"район Чертаново Южное";"Кировоградская улица, дом 21, корпус 1, строение 2";"mgusit@mossport.ru";"mgusit.mossport.ru";"(495) 387-50-11";"";"nested data";"";"нет";"";"да";"нет";"да";"да";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.6028642, 55.602198522], type=Point}";"{coordinates=[37.6028642, 55.602198522], type=Point}";
"2415634131";"Спортивный комплекс «Конструктор»";"зал спортивный №6, «Бадминтонные корты»";"nested data";"Западный административный округ";"район Филёвский Парк";"Большая Филёвская улица, дом 32";"info@sportcosmos.ru";"www.sportcosmos.ru/sk-konstruktor";"(495) 120-51-20";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"нет";"нет";"да";"да";"01.09-31.08";"nested data";"освещение светодиодными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.468104006, 55.741570051], type=Point}";"{coordinates=[37.468104006, 55.741570051], type=Point}";
"2415634134";"Фитнес-клуб «СпортЛэнд» Коломенская";"Зал спортивный №3";"nested data";"Южный административный округ";"район Нагатинский Затон";"Кленовый бульвар, дом 23";"slrent@sportlandclub.ru";"www.sportland-club.ru/club/15";"(495) 450-71-10";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"да";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.681541, 55.675915], type=Point}";"{coordinates=[37.681541, 55.675915], type=Point}";
"2415634135";"Фитнес-клуб «Миллениум»";"Зал спортивный №5";"nested data";"Южный административный округ";"район Москворечье-Сабурово";"Каширское шоссе, дом 55А";"milfit2020@yandex.ru";"milfit-day.ru/lead?utm_medium=cpc&utm_source=Ya.kart";"(499) 938-82-96";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"да";"01.01-31.12";"nested data";"освещение газоразрядными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.692518225, 55.63860051], type=Point}";"{coordinates=[37.692518225, 55.63860051], type=Point}";
"2415634142";"Европейский гимнастический центр ЮАО";"Зал спортивный";"nested data";"Южный административный округ";"район Чертаново Южное";"Россошанский проезд, дом 3";"chertanovo@europegym.ru";"www.europegym.ru";"(495) 648-80-05";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"да";"нет";"нет";"нет";"01.09-31.08";"nested data";"освещение газоразрядными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.609304, 55.600991], type=Point}";"{coordinates=[37.609304, 55.600991], type=Point}";
